"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",-1.24715149402618,5.22770881652832,14.7206449508667,7.43852090835571,15.9677963256836,2.73586297035217,3.6134626865387,3.7768280506134,2.88674569129944,78.4388275146484,76.7961196899414,76.1515884399414,78.7107086181641,0.143984138965607,0.0671595558524132,0.0289156511425972,0.00422164378687739,0.000365504180081189,0.0537597723305225,0.165511161088943,0.536082565784454,0.70159375667572,9.26378366303393,0.0195514928403879
"AL013",0.238349393010139,8.41999816894531,18.5176963806152,10.4686717987061,18.2793445587158,4.90124464035034,4.08691883087158,2.24645066261292,3.89174890518188,81.4702301025391,74.2409591674805,67.6440734863281,75.4878311157227,0.135546982288361,0.194587737321854,0.00365584925748408,0.0038713738322258,0.179993480443954,0,0.480731546878815,0,0.480731546878815,11.6934703141452,0.00503714322268692
"AL015",2.35550761222839,9.8045825958252,19.6494178771973,12.1006803512573,17.293909072876,6.53688669204712,4.78319406509399,2.17640042304993,5.36660194396973,79.0396270751953,74.2519760131836,68.8736953735352,74.9893341064453,0.119377188384533,0.147413954138756,0.00638372078537941,0.00311306654475629,0.218222588300705,0.00351285259239376,0.415126830339432,0.0021046414040029,0.417231470346451,11.8224528839313,0.00330693933248024
"AL014",4.01045560836792,11.0862321853638,20.683801651001,13.4053106307983,16.6733455657959,5.23220825195312,4.32452154159546,1.51387476921082,4.55890083312988,77.4620895385742,74.1242065429688,68.5584869384766,74.1489334106445,0.145359873771667,0.164664566516876,0.000193162428331561,0.00140028714668006,0.224269598722458,5.73957640881417e-06,0.389973342418671,3.43872966368508e-06,0.389976799488068,11.3640003010307,0.00686010577295585
"AL011",0.79420793056488,8.65822887420654,18.7209320068359,10.937686920166,17.9267234802246,4.73050165176392,4.13625335693359,1.69637930393219,3.81745648384094,82.3836669921875,75.470947265625,68.0970306396484,76.176383972168,0.133132085204124,0.190740928053856,0.000266594550339505,0.00162539852317423,0.223287492990494,0,0.438002526760101,0,0.438002526760101,11.8211094835569,0.00469066822367177
"AL012",6.8223729133606,12.9233856201172,22.1074657440186,15.5191078186035,15.2850923538208,4.73253202438354,3.73243618011475,1.12758302688599,4.16239500045776,74.72021484375,73.775390625,69.8445129394531,73.0262451171875,0.191491097211838,0.164175450801849,0.000135301917907782,0.00348604843020439,0.179347917437553,0.00549803068861365,0.310397654771805,0.00331000215373933,0.313707679510117,10.9648690738781,0.014248566510304
"AL021",3.00251841545105,10.3374757766724,20.261302947998,12.6799421310425,17.2587852478027,4.10940313339233,3.57952880859375,1.22153794765472,3.28571724891663,81.0676040649414,73.9357757568359,65.9666748046875,74.7758941650391,0.13885086774826,0.193367406725883,0.00843929965049028,0.00242719147354364,0.217835828661919,0,0.432907342910767,0,0.432907342910767,12.0811735302178,0.00365083553396237
"AL022",6.3477373123169,12.6442432403564,21.9442386627197,15.18079662323,15.5965013504028,4.36966180801392,3.5732843875885,1.07851183414459,3.71846699714661,75.8929901123047,73.7547912597656,69.060432434082,73.3535537719727,0.224019378423691,0.190481081604958,2.04522521585204e-07,0.00450976705178618,0.193382516503334,0.00203370396047831,0.33748134970665,0.00122544576879591,0.338706791400909,11.9357222170016,0.00721109325022762
"AL034",0.723410725593567,8.26972007751465,18.6433162689209,10.8168649673462,17.9199066162109,3.37996053695679,2.84473752975464,0.97559255361557,2.4345018863678,84.2522964477539,74.6394119262695,63.8597755432129,74.8689422607422,0.150553077459335,0.145882621407509,0.0260798465460539,0.00161122647114098,0.0303719658404589,0.41205045580864,0.0826548114418983,0.0934500619769096,0.176104873418808,11.670864073137,0.00315860931587787
"AL031",4.38582563400269,11.3793449401855,21.2957592010498,13.70556640625,16.90993309021,3.75802421569824,3.1371533870697,0.992618799209595,3.14751362800598,79.5820617675781,72.638916015625,63.6073951721191,73.7210540771484,0.198808863759041,0.251510888338089,0.0188681129366159,0.00205903453752398,0.166112408041954,0,0.360238254070282,0,0.360238254070282,11.6112779582649,0.0063882345867366
